state,year,urate,children,nonwhite,finc,earn,age,ed,work,unearn
31,1994,5.5,0,0,6714.5748988,5414.9797571,34,11,1,1.2995951417
31,1994,5.5,4,1,17616.012146,9746.9635628,43,11,1,7.869048583
31,1994,5.5,3,0,5020.7692308,95.303643725,24,9,1,4.925465587
31,1994,5.5,1,0,81874.493927,81874.493927,45,10,1,0
31,1994,5.5,2,0,14542.469636,0,37,11,0,14.542469636
31,1994,5.5,0,0,0,0,20,11,0,0
31,1994,5.5,2,1,5809.1902834,818.74493927,33,10,1,4.990445344099999
31,1994,5.5,0,1,5952.145749,0,49,7,0,5.952145749
31,1994,5.5,0,0,9759.9595142,0,44,10,0,9.7599595142
31,1994,5.5,0,1,4548.582996,4331.9838057,51,11,1,.21659919028
31,1994,5.5,3,1,5471.2955466,0,27,11,0,5.4712955466
31,1994,5.5,1,0,9746.9635628,9746.9635628,25,10,1,0
31,1994,5.5,3,1,11687.692308,303.2388664,37,11,0,11.384453441
31,1994,5.5,1,1,1646.1538462,1646.1538462,41,10,1,0
31,1994,5.5,0,0,19632.550607,10055.617409,54,11,1,9.576933198400001
31,1994,5.5,2,0,28591.093117,0,35,7,0,28.591093117
31,1994,5.5,0,1,29240.890688,29240.890688,44,9,1,0
31,1994,5.5,3,1,34537.823887,30911.953441,39,9,1,3.6258704453
31,1994,5.5,3,0,6814.2105263,0,35,10,0,6.8142105263
31,1994,5.5,0,1,5692.2267206,0,47,10,0,5.6922267206
31,1994,5.5,0,1,14595.536437,1754.4534413,44,11,0,12.841082996
31,1994,5.5,3,0,6686.417004,6064.7773279,22,11,1,.6216396761099999
31,1994,5.5,0,0,0,0,51,7,0,0
31,1994,5.5,2,0,11371.45749,11371.45749,34,11,1,0
31,1994,5.5,2,0,15161.94332,15161.94332,26,11,1,0
31,1994,5.5,0,0,15702.3583,5306.6801619,51,10,1,10.395678138
31,1994,5.5,1,0,3625.8704453,0,39,10,0,3.6258704453
31,1994,5.5,3,1,5817.854251,86.63967611299999,23,11,1,5.7312145749
31,1994,5.5,2,1,7960.0202429,6497.9757085,22,11,1,1.4620445344
31,1994,5.5,9,0,14720.080972,216.59919028,31,9,0,14.503481781
31,1994,5.5,1,1,0,0,41,11,0,0
31,1994,5.5,3,1,4349.3117409,1755.5364372,46,10,0,2.5937753036
32,1994,4.9000001,5,0,14093.026316,12008.259109,35,9,1,2.0847672065
32,1994,4.9000001,0,0,7406.6093117,5414.9797571,51,10,1,1.9916295547
32,1994,4.9000001,0,0,24095.576923,23825.910931,50,11,1,.2696659919
32,1994,4.9000001,2,0,2425.9109312,0,22,10,0,2.4259109312
32,1994,4.9000001,0,0,7256.0728745,6497.9757085,46,9,1,.75809716599
32,1994,4.9000001,1,0,17917.08502,15161.94332,37,9,1,2.7551417004
32,1994,4.9000001,2,0,45382.945344,45382.945344,37,10,1,0
32,1994,4.9000001,0,0,29537.631579,19493.927126,52,9,1,10.043704453
32,1994,4.9000001,0,0,14620.445344,14620.445344,29,10,1,0
32,1994,4.9000001,0,0,6555.3744939,0,50,11,0,6.5553744939
33,1994,5.6999998,2,0,10268.967611,0,35,9,0,10.268967611
33,1994,5.6999998,3,0,5705.2226721,0,24,11,0,5.7052226721
33,1994,5.6999998,1,1,19493.927126,19493.927126,46,7,1,0
33,1994,5.6999998,1,0,3594.4635628,389.87854251,39,10,1,3.2045850202
33,1994,5.6999998,0,0,29433.663968,29240.890688,42,10,1,.19277327935
33,1994,5.6999998,0,1,4652.5506073,0,52,7,0,4.652550607299999
33,1994,5.6999998,2,1,4769.51417,0,35,11,0,4.769514170000001
33,1994,5.6999998,0,1,4509.5951417,0,52,10,0,4.509595141699999
33,1994,5.6999998,2,0,20793.522267,10396.761134,38,10,1,10.396761134
33,1994,5.6999998,0,1,9746.9635628,9746.9635628,22,7,1,0
33,1994,5.6999998,2,0,10396.761134,1299.5951417,25,11,1,9.097165991899999
33,1994,5.6999998,3,1,25284.706478,270.74898785,27,11,0,25.01395749
33,1994,5.6999998,0,0,12237.854251,12237.854251,26,10,1,0
33,1994,5.6999998,0,1,7110.951417,0,48,10,0,7.110951417
33,1994,5.6999998,3,0,6121.0931174,0,31,9,0,6.1210931174
33,1994,5.6999998,2,0,10097.854251,0,35,10,0,10.097854251
33,1994,5.6999998,4,1,19775.506073,17327.935223,33,7,1,2.4475708502
33,1994,5.6999998,0,0,17112.419028,17111.336032,33,10,1,.0010829959514
33,1994,5.6999998,3,1,10743.319838,8663.9676113,24,9,1,2.0793522267
33,1994,5.6999998,0,1,0,0,48,9,0,0
33,1994,5.6999998,1,1,34655.870445,34655.870445,46,7,1,0
33,1994,5.6999998,3,1,5412.8137652,0,22,9,0,5.412813765199999
33,1994,5.6999998,0,1,43130.313765,43130.313765,42,11,1,0
33,1994,5.6999998,1,1,0,0,20,11,0,0
33,1994,5.6999998,0,1,5653.2388664,0,53,11,0,5.6532388664
33,1994,5.6999998,3,1,4331.9838057,0,33,9,0,4.331983805699999
33,1994,5.6999998,0,1,5979.2206478,0,41,9,0,5.9792206478
33,1994,5.6999998,0,1,5796.194332,0,45,9,0,5.796194332
33,1994,5.6999998,2,1,5926.1538462,0,45,10,0,5.9261538462
33,1994,5.6999998,0,0,20594.251012,18410.931174,49,9,1,2.1833198381
33,1994,5.6999998,0,1,5796.194332,0,44,10,0,5.796194332
33,1994,5.6999998,2,1,4678.5425101,0,39,3,0,4.6785425101
33,1994,5.6999998,1,1,12107.894737,11371.45749,39,10,1,.73643724696
33,1994,5.6999998,0,0,5536.2753036,0,51,9,0,5.5362753036
33,1994,5.6999998,0,1,4509.5951417,0,33,11,0,4.509595141699999
33,1994,5.6999998,0,1,6705.9109312,0,47,10,0,6.7059109312
33,1994,5.6999998,3,1,4951.4574899,0,28,11,0,4.9514574899
33,1994,5.6999998,0,0,27533.006073,14078.947368,36,10,1,13.454058704
33,1994,5.6999998,0,1,20074.412955,20074.412955,20,9,1,0
33,1994,5.6999998,1,1,0,0,22,11,0,0
33,1994,5.6999998,0,1,38304.483806,35284.008097,53,10,1,3.0204757085
33,1994,5.6999998,0,1,7797.5708502,7797.5708502,51,7,1,0
33,1994,5.6999998,1,1,11696.356275,11696.356275,39,7,1,0
33,1994,5.6999998,1,0,13598.097166,12995.951417,22,10,1,.6021457489900001
33,1994,5.6999998,2,0,3768.8259109,0,29,7,0,3.7688259109
33,1994,5.6999998,0,1,16760.445344,8663.9676113,45,10,1,8.0964777328
33,1994,5.6999998,1,0,7017.8137652,0,31,9,0,7.0178137652
33,1994,5.6999998,2,1,18952.42915,18952.42915,20,9,0,0
33,1994,5.6999998,1,0,3261.9838057,2937.0850202,34,11,1,.3248987854299999
33,1994,5.6999998,0,1,7538.7348178,6783.8866397,51,11,1,.7548481781399999
33,1994,5.6999998,2,1,8096.4777328,0,31,9,0,8.0964777328
33,1994,5.6999998,0,1,12568.168016,0,48,11,0,12.568168016
33,1994,5.6999998,3,1,44012.955466,39226.11336,50,3,1,4.7868421053
33,1994,5.6999998,1,1,22742.91498,22742.91498,29,7,1,0
33,1994,5.6999998,2,1,20693.88664,0,38,9,0,20.69388664
33,1994,5.6999998,1,1,13212.550607,13212.550607,46,7,1,0
33,1994,5.6999998,0,0,15901.629555,15161.94332,53,10,1,.73968623482
33,1994,5.6999998,0,1,12237.854251,12237.854251,50,7,1,0
33,1994,5.6999998,1,1,0,0,40,11,0,0
33,1994,5.6999998,0,1,1540.0202429,0,43,10,0,1.5400202429
33,1994,5.6999998,0,0,9318.097166,0,47,7,0,9.318097165999999
33,1994,5.6999998,0,1,7369.7874494,0,52,7,0,7.3697874494
33,1994,5.6999998,0,1,33789.473684,33789.473684,40,11,1,0
33,1994,5.6999998,0,1,0,0,28,9,0,0
33,1994,5.6999998,0,1,2001.3765182,0,42,11,0,2.0013765182
33,1994,5.6999998,0,1,15985.020243,15768.421053,40,7,1,.21659919028
33,1994,5.6999998,0,1,4331.9838057,4331.9838057,21,9,0,0
33,1994,5.6999998,1,1,1527.0242915,1527.0242915,24,10,1,0
33,1994,5.6999998,0,1,4769.51417,0,49,11,0,4.769514170000001
33,1994,5.6999998,1,1,33735.323887,9313.765182200001,22,7,1,24.421558704
33,1994,5.6999998,0,1,39096.153846,39096.153846,28,11,1,0
33,1994,5.6999998,0,0,71148.502024,39984.210526,36,3,1,31.164291498
33,1994,5.6999998,0,0,2144.3319838,0,20,11,0,2.1443319838
33,1994,5.6999998,0,1,14715.748988,13169.230769,42,7,1,1.5465182186
33,1994,5.6999998,0,0,36388.663968,32489.878543,46,11,1,3.8987854251
33,1994,5.6999998,2,1,3248.9878543,0,21,10,0,3.2489878543
33,1994,5.6999998,0,1,15486.842105,15161.94332,42,11,1,.3248987854299999
33,1994,5.6999998,0,1,42150.202429,38987.854251,27,7,1,3.1623481781
33,1994,5.6999998,3,0,5380.3238866,0,30,10,0,5.3803238866
33,1994,5.6999998,2,1,7377.3684211,0,40,11,0,7.3773684211
33,1994,5.6999998,1,1,11263.157895,11263.157895,34,7,1,0
33,1994,5.6999998,0,0,19552.408907,12995.951417,39,11,1,6.5564574899
33,1994,5.6999998,2,1,6147.0850202,0,43,11,0,6.1470850202
33,1994,5.6999998,0,0,2615.4352227,2615.4352227,54,9,0,0
33,1994,5.6999998,1,0,649.7975708500001,649.7975708500001,20,11,1,0
33,1994,5.6999998,0,1,16244.939271,16244.939271,46,11,0,0
33,1994,5.6999998,5,1,6121.0931174,0,29,11,0,6.1210931174
33,1994,5.6999998,3,1,6497.9757085,1624.4939271,26,3,1,4.8734817814
33,1994,5.6999998,0,1,9582.348178099999,5414.9797571,46,7,0,4.1673684211
33,1994,5.6999998,4,1,6303.0364372,0,22,11,0,6.3030364372
33,1994,5.6999998,4,1,5394.402834,1.0829959514,28,11,1,5.3933198381
33,1994,5.6999998,1,0,4353.6437247,0,49,9,0,4.3536437247
33,1994,5.6999998,0,0,75347.277328,67914.67611299999,20,11,1,7.4326012146
33,1994,5.6999998,3,1,44012.955466,39226.11336,20,10,0,4.7868421053
33,1994,5.6999998,5,1,33139.676113,14078.947368,39,11,0,19.060728745
34,1994,5.9000001,1,1,29958.917004,23825.910931,43,10,1,6.1330060729
34,1994,5.9000001,0,0,5952.145749,0,44,0,0,5.952145749
34,1994,5.9000001,4,0,671.45748988,216.59919028,24,11,1,.4548582996
34,1994,5.9000001,3,1,0,0,28,11,0,0
34,1994,5.9000001,1,1,4184.6963563,0,34,11,0,4.1846963563
34,1994,5.9000001,0,1,3812.145749,3812.145749,20,11,1,0
34,1994,5.9000001,3,1,11436.437247,0,35,11,0,11.436437247
34,1994,5.9000001,2,1,16273.097166,0,39,11,0,16.273097166
34,1994,5.9000001,0,0,21327.439271,0,42,0,0,21.327439271
34,1994,5.9000001,0,0,6913.8461538,0,50,10,0,6.9138461538
34,1994,5.9000001,1,1,3801.3157895,0,25,10,0,3.8013157895
34,1994,5.9000001,2,1,6673.4210526,0,46,7,0,6.673421052599999
34,1994,5.9000001,2,0,10829.959514,10829.959514,35,11,1,0
34,1994,5.9000001,0,1,17046.356275,12237.854251,45,11,1,4.8085020243
34,1994,5.9000001,0,0,33994.159919,33864.200405,52,7,1,.12995951417
34,1994,5.9000001,3,1,4043.9068826,0,32,11,0,4.0439068826
34,1994,5.9000001,4,0,16264.433198,2956.5789474,33,10,1,13.307854251
34,1994,5.9000001,0,1,12298.502024,2165.9919028,47,11,1,10.132510121
34,1994,5.9000001,1,0,108.29959514,108.29959514,41,7,0,0
34,1994,5.9000001,3,1,6225.0607287,0,23,10,0,6.2250607287
34,1994,5.9000001,0,0,7031.8927126,0,53,11,0,7.031892712599999
34,1994,5.9000001,0,0,128449.81781,106669.68623,24,11,1,21.780131579
34,1994,5.9000001,1,1,909.71659919,259.91902834,40,0,1,.64979757085
34,1994,5.9000001,3,0,8137.6315789,0,24,7,0,8.137631578900001
34,1994,5.9000001,0,0,12520.516194,0,41,7,0,12.520516194
34,1994,5.9000001,2,0,10002.550607,281.57894737,45,7,1,9.7209716599
34,1994,5.9000001,0,0,128449.81781,106669.68623,28,10,1,21.780131579
34,1994,5.9000001,2,1,12114.392713,7580.9716599,38,10,1,4.5334210526
34,1994,5.9000001,2,1,12294.17004,0,31,7,0,12.29417004
34,1994,5.9000001,2,1,8663.9676113,8663.9676113,35,10,1,0
34,1994,5.9000001,2,0,12172.874494,9573.6842105,40,9,1,2.5991902834
34,1994,5.9000001,0,0,10829.959514,10829.959514,54,11,1,0
34,1994,5.9000001,0,1,88318.319838,82849.190283,36,11,1,5.4691295547
34,1994,5.9000001,0,0,17977.732794,16244.939271,48,11,0,1.7327935223
34,1994,5.9000001,2,0,8009.8380567,6173.0769231,28,10,1,1.8367611336
34,1994,5.9000001,1,0,5209.2105263,0,24,10,0,5.209210526300001
34,1994,5.9000001,2,1,5997.6315789,5087.9149798,31,10,1,.90971659919
34,1994,5.9000001,1,0,6633.3502024,2707.4898785,22,11,1,3.9258603239
34,1994,5.9000001,0,0,26620.040486,3984.3421053,53,9,1,22.635698381
34,1994,5.9000001,2,0,30397.530364,21.659919028,41,11,0,30.375870445
34,1994,5.9000001,0,0,44940,27616.396761,32,7,0,17.323603239
34,1994,5.9000001,0,0,24058.755061,23544.331984,42,7,1,.51442307692
34,1994,5.9000001,0,0,6443.8259109,6443.8259109,31,10,1,0
34,1994,5.9000001,0,1,11489.504049,0,45,10,0,11.489504049
34,1994,5.9000001,0,0,61842.317814,54347.98583,37,11,1,7.4943319838
34,1994,5.9000001,0,0,17869.433198,0,46,0,0,17.869433198
34,1994,5.9000001,1,1,6454.6558704,0,24,11,0,6.4546558704
34,1994,5.9000001,0,0,14078.947368,14078.947368,48,11,1,0
34,1994,5.9000001,1,0,10105.435223,0,37,10,0,10.105435223
34,1994,5.9000001,0,1,4597.3178138,2599.1902834,39,11,1,1.9981275304
34,1994,5.9000001,0,1,31739.362348,0,40,7,0,31.739362348
34,1994,5.9000001,4,0,3688.6842105,0,23,9,0,3.6886842105
34,1994,5.9000001,0,1,14291.214575,7580.9716599,32,11,1,6.710242915
34,1994,5.9000001,2,1,0,0,27,11,0,0
34,1994,5.9000001,5,1,9151.3157895,0,35,10,0,9.1513157895
34,1994,5.9000001,3,1,6523.9676113,0,22,10,0,6.5239676113
34,1994,5.9000001,0,0,64873.623482,60647.773279,32,10,1,4.2258502024
34,1994,5.9000001,0,0,0,0,51,10,0,0
34,1994,5.9000001,3,1,7147.7732794,3898.7854251,44,10,1,3.2489878543
34,1994,5.9000001,2,0,51793.198381,15161.94332,20,11,1,36.631255061
34,1994,5.9000001,0,0,10831.04251,10829.959514,32,11,1,.0010829959514
34,1994,5.9000001,2,1,11912.955466,9530.3643725,38,11,1,2.3825910931
34,1994,5.9000001,1,0,0,0,22,7,0,0
34,1994,5.9000001,1,1,11774.331984,2105.3441296,22,11,1,9.668987854299999
34,1994,5.9000001,3,1,7433.6842105,7433.6842105,27,11,1,0
34,1994,5.9000001,1,0,5523.2793522,0,39,9,0,5.5232793522
34,1994,5.9000001,2,1,16273.097166,0,22,10,0,16.273097166
34,1994,5.9000001,0,0,16695.465587,16695.465587,42,10,1,0
34,1994,5.9000001,0,1,0,0,47,10,0,0
34,1994,5.9000001,0,1,9736.1336032,1559.51417,38,11,0,8.176619433199999
34,1994,5.9000001,4,1,15283.238866,0,24,11,0,15.283238866
34,1994,5.9000001,3,1,76051.224696,64866.04251,22,10,1,11.185182186
34,1994,5.9000001,0,0,18515.981781,0,21,7,0,18.515981781
34,1994,5.9000001,0,1,8767.9352227,0,42,11,0,8.7679352227
34,1994,5.9000001,0,0,12995.951417,12995.951417,20,9,1,0
34,1994,5.9000001,0,1,4652.5506073,0,44,10,0,4.652550607299999
34,1994,5.9000001,0,0,34621.214575,0,46,11,0,34.621214575
34,1994,5.9000001,6,1,5068.4210526,0,37,11,0,5.0684210526
34,1994,5.9000001,3,0,22742.91498,0,36,7,0,22.74291498
34,1994,5.9000001,1,0,4331.9838057,4331.9838057,22,11,1,0
34,1994,5.9000001,0,0,8447.3684211,0,44,11,0,8.4473684211
34,1994,5.9000001,0,0,18667.601215,14078.947368,20,10,0,4.5886538462
34,1994,5.9000001,2,0,14208.906883,6173.0769231,30,10,1,8.035829959499999
34,1994,5.9000001,0,0,10831.04251,10829.959514,26,10,1,.0010829959514
34,1994,5.9000001,0,0,60786.396761,55232.793522,21,11,0,5.5536032389
34,1994,5.9000001,1,0,32346.923077,25991.902834,24,10,0,6.3550202429
34,1994,5.9000001,0,0,6496.8927126,5944.5647773,48,9,1,.55232793522
34,1994,5.9000001,2,1,3248.9878543,0,22,10,0,3.2489878543
34,1994,5.9000001,0,0,13042.520243,12995.951417,42,11,1,.046568825911
34,1994,5.9000001,0,1,35985.789474,17327.935223,26,9,0,18.657854251
34,1994,5.9000001,0,1,4769.51417,0,38,11,0,4.769514170000001
35,1994,4.6999998,0,1,14309.625506,7797.5708502,52,11,0,6.5120546559
35,1994,4.6999998,2,1,7152.1052632,0,34,11,0,7.1521052632
35,1994,4.6999998,0,0,12454.453441,12454.453441,43,9,1,0
35,1994,4.6999998,4,1,19360.718623,12914.726721,34,9,0,6.4459919028
35,1994,4.6999998,0,0,5414.9797571,5414.9797571,33,11,1,0
35,1994,4.6999998,1,0,4126.2145749,0,34,11,0,4.126214574900001
35,1994,4.6999998,4,1,8459.281376499999,0,27,11,0,8.4592813765
35,1994,4.6999998,1,0,11084.463563,8079.1497976,47,10,1,3.0053137652
35,1994,4.6999998,0,0,60652.105263,50977.702429,52,11,1,9.674402834
35,1994,4.6999998,1,0,16387.894737,4873.4817814,32,9,1,11.514412955
35,1994,4.6999998,0,0,6514.2206478,6497.9757085,39,11,1,.016244939271
35,1994,4.6999998,1,0,24704.220648,19493.927126,28,11,1,5.210293522300001
35,1994,4.6999998,1,0,11064.969636,5577.4291498,34,10,1,5.4875404858
35,1994,4.6999998,0,1,4597.3178138,2599.1902834,47,11,1,1.9981275304
35,1994,4.6999998,0,0,10557.044534,3357.2874494,53,7,1,7.199757085
35,1994,4.6999998,0,0,758.09716599,758.09716599,28,9,1,0
35,1994,4.6999998,0,0,28817.439271,24849.342105,49,11,1,3.968097166
35,1994,4.6999998,0,1,27382.469636,0,29,9,0,27.382469636
35,1994,4.6999998,0,0,6415.6680162,5531.9433198,21,11,1,.8837246963600001
35,1994,4.6999998,2,0,4294.0789474,0,29,11,0,4.2940789474
35,1994,4.6999998,0,0,703.94736842,703.94736842,40,9,1,0
35,1994,4.6999998,0,1,0,0,32,7,0,0
35,1994,4.6999998,2,0,13749.716599,0,24,11,0,13.749716599
41,1994,4,4,1,11046.558704,11046.558704,33,10,0,0
41,1994,4,0,0,10930.678138,0,27,7,0,10.930678138
41,1994,4,1,0,5679.2307692,0,20,11,0,5.6792307692
41,1994,4,0,0,8880.5668016,8663.9676113,31,11,1,.21659919028
41,1994,4,0,0,13019.777328,12995.951417,22,10,1,.023825910931
41,1994,4,1,0,9296.437247,7873.3805668,28,10,1,1.4230566802
41,1994,4,2,0,9974.3927126,5631.5789474,31,11,1,4.3428137652
41,1994,4,1,0,46763.765182,45377.530364,21,9,1,1.3862348178
41,1994,4,2,0,10613.360324,2815.7894737,30,9,1,7.7975708502
41,1994,4,3,1,17334.433198,5050.0101215,35,11,1,12.284423077
42,1994,3.7,0,0,23706.781377,23663.461538,48,10,1,.043319838057
42,1994,3.7,0,0,20955.97166,305.4048583,42,0,1,20.650566802
42,1994,3.7,4,0,14945.34413,9746.9635628,42,9,0,5.1983805668
43,1994,4.9000001,0,0,11.912955466,0,30,11,0,.011912955466
43,1994,4.9000001,0,0,25369.180162,25342.105263,40,10,1,.027074898785
43,1994,4.9000001,0,0,22597.793522,3335.6275304,52,7,1,19.262165992
43,1994,4.9000001,0,1,0,0,47,11,0,0
43,1994,4.9000001,0,0,14491.568826,0,29,0,0,14.491568826
43,1994,4.9000001,0,0,5306.6801619,5306.6801619,42,10,1,0
43,1994,4.9000001,1,1,7580.9716599,7580.9716599,24,11,1,0
43,1994,4.9000001,1,0,5959.7267206,5943.4817814,24,11,1,.016244939271
43,1994,4.9000001,4,1,4331.9838057,4331.9838057,28,11,1,0
43,1994,4.9000001,0,1,5952.145749,0,41,7,0,5.952145749
43,1994,4.9000001,0,0,17018.198381,16786.437247,53,11,1,.2317611336
43,1994,4.9000001,0,1,0,0,40,11,0,0
44,1994,3.9000001,0,0,16244.939271,16244.939271,52,10,1,0
44,1994,3.9000001,0,0,5212.4595142,5209.2105263,53,7,1,.0032489878543
44,1994,3.9000001,0,0,14312.874494,9638.6639676,38,9,1,4.6742105263
44,1994,3.9000001,0,0,19060.728745,19060.728745,36,0,1,0
44,1994,3.9000001,0,0,0,0,24,11,0,0
44,1994,3.9000001,1,0,40493.218623,39345.242915,50,11,1,1.1479757085
45,1994,3.3,0,0,5952.145749,0,53,7,0,5.952145749
45,1994,3.3,1,0,24787.611336,22526.315789,20,11,0,2.2612955466
45,1994,3.3,0,0,43.319838057,0,25,11,0,.043319838057
45,1994,3.3,0,0,11616.214575,11616.214575,28,7,1,0
45,1994,3.3,7,0,7554.9797571,433.19838057,36,11,1,7.1217813765
45,1994,3.3,5,0,8447.3684211,3248.9878543,36,7,1,5.1983805668
45,1994,3.3,0,0,0,0,28,7,0,0
45,1994,3.3,0,0,19805.82996,0,51,7,0,19.80582996
45,1994,3.3,1,0,24684.726721,24367.408907,34,9,1,.31731781377
45,1994,3.3,0,0,0,0,33,7,0,0
46,1994,2.9000001,0,1,15161.94332,15161.94332,20,11,1,0
46,1994,2.9000001,0,0,15712.105263,9963.562753,52,7,0,5.7485425101
46,1994,2.9000001,0,0,2653.340081,2653.340081,23,11,1,0
46,1994,2.9000001,0,0,10468.238866,9149.149797599999,36,11,1,1.3190890688
46,1994,2.9000001,0,0,34995.931174,18344.868421,42,0,0,16.651062753
46,1994,2.9000001,3,0,7458.5931174,2422.6619433,32,10,1,5.0359311741
46,1994,2.9000001,0,0,20594.251012,18410.931174,45,11,1,2.1833198381
46,1994,2.9000001,0,0,10180.161943,7580.9716599,48,9,1,2.5991902834
46,1994,2.9000001,0,0,47151.477733,46934.878543,50,9,1,.21659919028
46,1994,2.9000001,0,1,17522.874494,17522.874494,21,3,1,0
46,1994,2.9000001,0,0,14681.093117,14681.093117,23,11,1,0
46,1994,2.9000001,3,0,13515.789474,13515.789474,29,10,1,0
47,1994,5.3000002,1,0,23176.11336,20576.923077,33,11,1,2.5991902834
47,1994,5.3000002,5,1,15114.291498,0,39,11,0,15.114291498
47,1994,5.3000002,3,1,5999.7975709,541.49797571,22,11,1,5.458299595100001
47,1994,5.3000002,4,0,5848.1781377,0,38,7,0,5.8481781377
47,1994,5.3000002,1,0,31948.380567,30323.88664,40,10,1,1.6244939271
47,1994,5.3000002,1,0,8663.9676113,8663.9676113,20,11,1,0
51,1994,4.9000001,0,0,15599.473684,6497.9757085,52,7,1,9.101497975700001
51,1994,4.9000001,1,0,5459.3825911,5160.4757085,29,7,1,.29890688259
51,1994,4.9000001,0,1,1533.5222672,1533.5222672,48,7,1,0
51,1994,4.9000001,1,1,14176.417004,14176.417004,20,7,1,0
51,1994,4.9000001,0,1,0,0,47,10,0,0
51,1994,4.9000001,1,1,15920.040486,8122.4696356,43,11,1,7.7975708502
51,1994,4.9000001,0,1,3248.9878543,3248.9878543,44,10,1,0
51,1994,4.9000001,0,1,9746.9635628,9746.9635628,48,7,1,0
51,1994,4.9000001,1,0,5459.3825911,5160.4757085,33,11,0,.29890688259
52,1994,5.0999999,1,0,5631.5789474,5631.5789474,29,10,1,0
52,1994,5.0999999,0,1,31443.704453,31406.882591,48,11,1,.036821862348
52,1994,5.0999999,0,1,5095.4959514,5083.582996,21,11,1,.011912955466
52,1994,5.0999999,1,1,12036.417004,11263.157895,20,11,1,.77325910931
52,1994,5.0999999,4,1,15305.981781,5752.8744939,36,10,0,9.5531072874
52,1994,5.0999999,1,1,3794.8178138,0,21,11,0,3.7948178138
52,1994,5.0999999,2,1,47500.202429,44402.834008,29,10,1,3.0973684211
52,1994,5.0999999,0,0,44402.834008,33572.874494,41,11,1,10.829959514
52,1994,5.0999999,2,1,4275.6680162,0,21,9,0,4.2756680162
52,1994,5.0999999,0,1,7797.5708502,7797.5708502,44,11,1,0
52,1994,5.0999999,0,1,40547.368421,40547.368421,32,0,1,0
52,1994,5.0999999,0,0,2.1659919028,0,34,11,0,.0021659919028
52,1994,5.0999999,2,1,11263.157895,11263.157895,31,10,1,0
52,1994,5.0999999,1,1,0,0,36,10,0,0
52,1994,5.0999999,3,0,7275.5668016,0,33,7,0,7.2755668016
52,1994,5.0999999,3,1,38289.321862,38289.321862,36,3,1,0
52,1994,5.0999999,0,1,46053.319838,41153.846154,25,10,0,4.8994736842
52,1994,5.0999999,2,1,14880.364372,12995.951417,52,10,1,1.8844129555
52,1994,5.0999999,0,1,0,0,22,3,0,0
52,1994,5.0999999,1,1,9545.5263158,4981.7813765,47,11,1,4.563744939299999
52,1994,5.0999999,0,1,40547.368421,40547.368421,30,0,1,0
52,1994,5.0999999,0,1,22183.006073,5988.9676113,39,10,1,16.194038462
52,1994,5.0999999,1,1,3755.8299595,0,31,7,0,3.7558299595
52,1994,5.0999999,0,0,10829.959514,10829.959514,21,7,1,0
52,1994,5.0999999,3,1,5263.3603239,0,20,11,0,5.263360323900001
52,1994,5.0999999,0,1,32544.02834,32544.02834,26,11,1,0
52,1994,5.0999999,0,1,10951.255061,8728.9473684,43,11,1,2.2223076923
52,1994,5.0999999,0,0,42211.933198,42177.277328,42,11,1,.034655870445
52,1994,5.0999999,0,1,31731.781377,28157.894737,54,11,0,3.5738866397
53,1994,8.1999998,0,0,758.09716599,758.09716599,24,10,1,0
53,1994,8.1999998,3,1,12237.854251,12237.854251,34,10,1,0
53,1994,8.1999998,0,1,55232.793522,55232.793522,47,11,1,0
53,1994,8.1999998,2,1,9032.1862348,0,29,11,0,9.032186234799999
53,1994,8.1999998,1,1,50077.732794,50034.412955,54,10,0,.043319838057
53,1994,8.1999998,1,1,0,0,28,11,0,0
53,1994,8.1999998,0,0,37935.182186,37904.8583,37,11,1,.03032388664
53,1994,8.1999998,0,1,0,0,20,9,0,0
53,1994,8.1999998,0,1,16678.137652,16678.137652,38,11,1,0
53,1994,8.1999998,2,1,5588.2591093,0,33,10,0,5.5882591093
53,1994,8.1999998,0,1,8915.222672100001,4522.5910931,27,11,0,4.3926315789
53,1994,8.1999998,3,1,5458.2995951,0,36,10,0,5.458299595100001
53,1994,8.1999998,3,1,9911.578947399999,9911.578947399999,32,11,1,0
53,1994,8.1999998,0,1,45000.647773,45000.647773,24,3,0,0
53,1994,8.1999998,3,1,6666.9230769,0,21,10,0,6.6669230769
53,1994,8.1999998,1,1,4288.6639676,0,37,9,0,4.288663967600001
53,1994,8.1999998,2,1,6666.9230769,0,23,10,0,6.6669230769
53,1994,8.1999998,1,1,5874.1700405,0,48,9,0,5.8741700405
53,1994,8.1999998,0,1,1299.5951417,1299.5951417,43,10,0,0
53,1994,8.1999998,0,1,24908.906883,24908.906883,36,11,1,0
53,1994,8.1999998,3,1,11263.157895,11263.157895,34,10,1,0
53,1994,8.1999998,3,1,8102.9757085,2956.5789474,31,11,1,5.1463967611
